-0.000169858,-0.0811887,0.0581833,-7.24225e-07,0.000127777,-0.000456333,0.424767,1.03994,4.98456e-05,0.000148858,-0.000257489,-0.000153963,0.588154,0.260813,5.1914e-12,0.0216856,-2.07958e-05,7.5335e-06,1.47938e-06,1.49648e-07
0.000156082,0.0746043,-0.0534646,6.6549e-07,-0.000117414,0.000419324,-0.390318,-0.955601,-4.58031e-05,-0.000136786,0.000236607,0.000141476,-0.540454,-0.239661,-4.77037e-12,-0.0199269,1.91092e-05,-6.92253e-06,-1.3594e-06,-1.37512e-07
1.42501e-07,2.15042e-05,-2.19462e-06,-1.76483e-09,-4.67443e-08,-2.17772e-06,-6.24295e-05,-0.0001529,-7.35626e-09,-2.19704e-08,-1.22879e-06,1.29165e-07,-8.64697e-05,-3.68732e-05,-7.6714e-16,-3.19522e-06,7.48693e-09,5.66812e-09,-2.18391e-10,-2.87297e-09
-7.78318e-05,5.22458e-05,0.000316443,-1.84359e-07,3.20691e-05,0.1049,0.000104054,-3.86167e-05,5.89331e-08,1.79415e-07,0.0591905,-7.0548e-05,0.000190054,-6.10898e-05,8.31648e-15,1.71016e-05,-2.25922e-05,1.61646e-06,1.87341e-09,2.31281e-06
0.000109783,0.0038672,0.0138379,-1.03498e-07,-4.89462e-05,-0.00111655,-0.158925,-0.38571,-1.84843e-05,-5.51905e-05,-0.00063002,9.95093e-05,-0.219981,-0.106617,-1.9193e-12,-0.00807291,7.32576e-06,8.47439e-07,-5.48218e-07,-1.2326e-06
0.309441,-0.000192544,-0.000581155,-8.19668e-06,-0.000157975,-0.000318688,-4.18918e-05,-5.8856e-05,-1.58168e-08,-4.80712e-08,-0.000179822,0.280482,-6.7903e-05,1.95654e-05,-2.18806e-15,-4.82609e-06,-0.00109982,5.78924e-05,-4.99906e-10,0.000117975
0.000919912,-0.018168,-0.882569,1.30761e-06,-0.000581189,-0.00205096,0.00835827,-0.0319121,-3.60313e-07,-1.17187e-06,-0.00115727,0.000833822,0.0115451,0.0846334,-8.90729e-14,0.000123022,0.000100892,-1.60494e-05,-1.40863e-08,-7.60741e-06
-0.00181035,0.0357539,1.73686,-2.57334e-06,0.00114376,0.00403622,-0.0164488,0.0628018,7.09082e-07,2.3062e-06,0.00227747,-0.00164093,-0.0227203,-0.166555,1.75292e-13,-0.000242103,-0.000198551,3.15846e-05,2.77213e-08,1.49711e-05
-0.000418111,1.17638,0.0249238,-5.57519e-07,0.000269229,0.00046454,-0.00320444,-0.0610887,-5.17589e-06,-1.57526e-05,0.00026212,-0.000378983,-0.00766459,0.248004,-7.0085e-13,-0.00139162,-4.91902e-05,6.76858e-06,-1.641e-07,4.0594e-06
0.00030646,-0.000240517,-0.000712279,1.72406e-05,-1.09763,-0.000254731,-3.62325e-05,-8.58897e-05,-1.00822e-08,-3.05902e-08,-0.000143734,0.00027778,-5.47643e-05,8.56583e-06,-1.36863e-15,-3.23296e-06,0.00262127,-6.56833e-05,-3.16823e-10,-0.000288657
-0.694775,0.00043231,0.00130484,1.84037e-05,0.000354694,0.000715537,9.40576e-05,0.000132146,3.55128e-08,1.07932e-07,0.000403747,-0.629754,0.000152459,-4.39296e-05,4.91275e-15,1.08358e-05,0.00246937,-0.000129983,1.12242e-09,-0.000264884
0.813267,-0.000506041,-0.00152738,-2.15424e-05,-0.000415186,-0.000837571,-0.000110099,-0.000154684,-4.15695e-08,-1.2634e-07,-0.000472606,0.737158,-0.000178461,5.14213e-05,-5.75062e-15,-1.26838e-05,-0.00289052,0.000152152,-1.31384e-09,0.000310059
-4.36347e-08,-6.5756e-06,6.2797e-07,5.08865e-10,1.43378e-08,6.65704e-07,1.94585e-05,4.76478e-05,2.29223e-09,6.84601e-09,3.75628e-07,-3.95512e-08,2.69511e-05,1.15254e-05,2.39022e-16,9.95752e-07,-2.28676e-09,-1.71475e-09,6.80499e-11,8.71794e-10
-0.000785962,0.0155225,0.754056,-1.11721e-06,0.000496562,0.00175232,-0.00714121,0.0272653,3.07847e-07,1.00124e-06,0.000988759,-0.000712408,-0.00986399,-0.0723098,7.61029e-14,-0.000105109,-8.62008e-05,1.37124e-05,1.20352e-08,6.49968e-06
0.000252197,-0.000169291,-0.00102536,5.97376e-07,-0.000103913,-0.339905,-0.000337166,0.000125129,-1.9096e-07,-5.81356e-07,-0.191794,0.000228595,-0.000615828,0.000197948,-2.69477e-14,-5.54139e-05,7.3205e-05,-5.23777e-06,-6.07038e-09,-7.49414e-06
-0.14294,8.89418e-05,0.000268453,3.7863e-06,7.29733e-05,0.000147212,1.9351e-05,2.71873e-05,7.30627e-09,2.22055e-08,8.30654e-05,-0.129563,3.13664e-05,-9.03791e-06,1.01073e-15,2.22931e-06,0.000508039,-2.67423e-05,2.30922e-10,-5.44961e-05
2.50018e-08,3.76768e-06,-3.59813e-07,-2.91569e-10,-8.21524e-09,-3.81434e-07,-1.11493e-05,-2.73012e-05,-1.3134e-09,-3.92262e-09,-2.15227e-07,2.2662e-08,-1.54424e-05,-6.60382e-06,-1.36954e-16,-5.70545e-07,1.31027e-09,9.82513e-10,-3.89911e-11,-4.9952e-10
0.849223,-0.000528413,-0.00159491,-2.24948e-05,-0.000433542,-0.000874601,-0.000114967,-0.000161522,-4.34073e-08,-1.31925e-07,-0.0004935,0.769749,-0.000186351,5.36951e-05,-6.00486e-15,-1.32446e-05,-0.00301831,0.000158879,-1.37193e-09,0.000323767
0.000463956,-1.30537,-0.0276567,6.1865e-07,-0.00029875,-0.000515475,0.0035558,0.067787,5.74341e-06,1.74799e-05,-0.000290861,0.000420538,0.008505,-0.275197,7.77697e-13,0.00154421,5.45839e-05,-7.51074e-06,1.82094e-07,-4.50451e-06
0.373681,-0.000232516,-0.000701803,-9.89831e-06,-0.00019077,-0.000384848,-5.05885e-05,-7.10745e-05,-1.91004e-08,-5.80508e-08,-0.000217153,0.33871,-8.19996e-05,2.36271e-05,-2.6423e-15,-5.82798e-06,-0.00132814,6.99108e-05,-6.03687e-10,0.000142466
-0.000112374,-0.00395846,-0.0141644,1.05941e-07,5.01012e-05,0.0011429,0.162676,0.394812,1.89205e-05,5.64929e-05,0.000644887,-0.000101857,0.225172,0.109133,1.9646e-12,0.00826341,-7.49863e-06,-8.67437e-07,5.61155e-07,1.26169e-06
4.17821e-05,0.243891,-0.114179,-1.86608e-07,-9.42937e-06,-0.000534167,0.0868798,0.192988,8.92161e-06,2.6563e-05,-0.000301408,3.78717e-05,0.119572,0.121106,8.85308e-13,0.0041155,8.52231e-07,2.08283e-06,2.61935e-07,-8.13912e-07
-0.172903,0.000107586,0.000324726,4.57997e-06,8.82698e-05,0.00017807,2.34074e-05,3.28863e-05,8.8378e-09,2.68602e-08,0.000100477,-0.156722,3.79414e-05,-1.09323e-05,1.2226e-15,2.69662e-06,0.000614533,-3.23479e-05,2.79327e-10,-6.59195e-05
-0.353427,0.000219913,0.000663765,9.36181e-06,0.00018043,0.000363989,4.78466e-05,6.72222e-05,1.80651e-08,5.49043e-08,0.000205383,-0.320352,7.75552e-05,-2.23465e-05,2.49908e-15,5.5121e-06,0.00125615,-6.61216e-05,5.70966e-10,-0.000134744
0.000623928,-0.000418821,-0.00253672,1.47789e-06,-0.000257077,-0.840915,-0.000834138,0.000309566,-4.72429e-07,-1.43826e-06,-0.474493,0.000565538,-0.00152354,0.000489718,-6.66679e-14,-0.000137093,0.000181107,-1.29581e-05,-1.5018e-08,-1.85403e-05
