9.80059e-06,0.00038471,0.00107613,0.000698673,0.00762983,0.0189064,0.197106,0.105758,0.875766,0.93712
-9.00576e-06,-0.000353509,-0.000988853,-0.000642011,-0.00701105,-0.0173731,-0.181121,-0.0971814,-0.804741,-0.86112
-2.9447e-09,-4.11458e-08,-1.13874e-07,-6.36858e-08,-8.0628e-07,-2.00103e-06,-2.14374e-05,-1.04022e-05,-0.000135227,-0.000133927
6.05511e-06,0.000345633,0.000968853,0.000742718,0.00668487,0.009272,0.0395821,-0.112904,0.00520278,-0.000756261
-2.90826e-06,-9.64408e-05,-0.000268909,-0.000167287,-0.00190534,-0.00475163,-0.0503011,-0.0281173,-0.300773,-0.37615
0.000280691,0.0166946,0.0466036,0.03669,0.31574,0.261461,-0.0489198,0.0240683,-0.000625343,0.000121779
-3.6644e-05,-0.00163093,-0.00457501,-0.00309849,-0.0324288,-0.07827,-0.785271,-0.288603,-0.122858,0.25888
7.2114e-05,0.00320961,0.00900345,0.00609771,0.0638186,0.154032,1.54538,0.56796,0.241781,-0.509467
1.68759e-05,0.000783086,0.00219865,0.00151401,0.0155737,0.0368359,0.35977,0.0824485,-0.924281,0.671629
-0.000614099,-0.0396394,-0.108488,-0.0904168,-0.680582,0.845462,-0.0585596,0.00726917,-6.12327e-06,4.50924e-05
-0.000630222,-0.0374837,-0.104637,-0.0823784,-0.708917,-0.587048,0.109837,-0.0540394,0.00140406,-0.000273426
0.000737706,0.0438765,0.122483,0.0964279,0.829822,0.687168,-0.12857,0.0632558,-0.00164352,0.000320057
8.75773e-10,1.27883e-08,3.53999e-08,1.98605e-08,2.50643e-07,6.22152e-07,6.6636e-06,3.24598e-06,4.20387e-05,4.18333e-05
3.13082e-05,0.00139345,0.00390884,0.00264731,0.0277068,0.066873,0.670927,0.246579,0.104969,-0.221184
-1.96202e-05,-0.00111995,-0.00313935,-0.00240661,-0.0216609,-0.0300439,-0.128257,0.36584,-0.0168585,0.0024505
-0.00012966,-0.00771176,-0.0215276,-0.0169482,-0.14585,-0.120777,0.0225975,-0.0111179,0.000288865,-5.62536e-05
-5.01799e-10,-7.32743e-09,-2.02834e-08,-1.13796e-08,-1.43613e-07,-3.5648e-07,-3.8181e-06,-1.85988e-06,-2.40873e-05,-2.39696e-05
0.000770321,0.0458164,0.127898,0.100691,0.866509,0.717549,-0.134254,0.0660524,-0.00171618,0.000334208
-1.87263e-05,-0.00086895,-0.00243972,-0.00168002,-0.0172814,-0.0408748,-0.399218,-0.0914888,1.02563,-0.745272
0.000338962,0.0201604,0.0562785,0.0443068,0.381287,0.315741,-0.0590755,0.0290648,-0.000755165,0.00014706
2.97688e-06,9.87165e-05,0.000275254,0.000171235,0.0019503,0.00486376,0.0514881,0.0287808,0.30787,0.385026
2.03839e-07,1.07134e-05,3.01175e-05,2.20035e-05,0.000211632,0.000425988,0.00336317,-0.00282749,-0.0470153,0.379318
-0.000156838,-0.00932827,-0.0260402,-0.0205008,-0.176422,-0.146094,0.0273344,-0.0134484,0.000349416,-6.8045e-05
-0.00032059,-0.0190677,-0.0532281,-0.0419053,-0.360621,-0.298627,0.0558736,-0.0274895,0.000714234,-0.000139089
-4.854e-05,-0.00277072,-0.00776668,-0.00595389,-0.0535884,-0.0743277,-0.317304,0.905079,-0.0417074,0.00606246
0.00011659,0.0116685,-0.143235,0.150741,0.00268929,0.000441099,6.02774e-05,1.19562e-05,2.97982e-06,1.3671e-06
0.000399181,0.0237421,0.0662768,0.0521783,0.449026,0.371835,-0.0695708,0.0342285,-0.000889326,0.000173187
1.47682e-05,0.000685283,0.00192405,0.00132492,0.0136287,0.0322353,0.314837,0.0721512,-0.808844,0.587747
0.000896695,0.0897421,-1.10162,1.15935,0.0206833,0.00339249,0.000463594,9.19552e-05,2.29178e-05,1.05144e-05
4.53262e-05,0.00453629,-0.055685,0.0586029,0.0010455,0.000171484,2.34338e-05,4.64816e-06,1.15845e-06,5.31482e-07
-3.11455e-11,-3.81088e-10,-1.0541e-09,-5.844e-10,-7.46389e-09,-1.85155e-08,-1.98492e-07,-9.53196e-08,-1.25174e-06,-1.22461e-06
-1.71457e-06,-6.73032e-05,-0.000188264,-0.00012223,-0.0013348,-0.00330759,-0.0344829,-0.0185019,-0.153211,-0.163945
-2.20355e-05,-0.00125781,-0.00352581,-0.00270287,-0.0243273,-0.0337423,-0.144045,0.410876,-0.0189337,0.00275215
0.000164444,0.0164578,-0.202026,0.212613,0.00379311,0.000622148,8.50182e-05,1.68636e-05,4.20289e-06,1.92823e-06
-0.000592053,-0.0352135,-0.0982997,-0.0773892,-0.665982,-0.551494,0.103185,-0.0507666,0.00131902,-0.000256865
8.11166e-10,1.18449e-08,3.27884e-08,1.83954e-08,2.32153e-07,5.76255e-07,6.17202e-06,3.00652e-06,3.89375e-05,3.87473e-05
-2.54206e-10,-3.71199e-09,-1.02753e-08,-5.76479e-09,-7.27527e-08,-1.80589e-07,-1.93421e-06,-9.42194e-07,-1.22023e-05,-1.21427e-05
0.000768025,0.0456798,0.127517,0.100391,0.863927,0.71541,-0.133854,0.0658556,-0.00171106,0.000333211
1.44803e-06,4.60257e-05,0.00012825,7.90809e-05,0.000908572,0.00226606,0.0240303,0.0133384,0.146643,0.181244
0.000295481,0.0175743,0.0490593,0.0386233,0.332377,0.275239,-0.0514975,0.0253365,-0.000658295,0.000128196
-0.00720571,-0.568442,-1.10929,-1.01488,0.330912,-0.0162682,-0.000160336,-6.52942e-05,-1.73444e-05,-8.26249e-06
2.34265e-05,0.00151215,0.00413856,0.0034492,0.0259627,-0.0322525,0.00223392,-0.000277303,2.33589e-07,-1.72017e-06
6.93425e-11,9.68912e-10,2.68154e-09,1.49969e-09,1.89865e-08,4.71207e-08,5.04814e-07,2.44953e-07,3.18437e-06,3.15375e-06
6.76478e-06,0.000386142,0.0010824,0.000829765,0.00746835,0.0103587,0.0442211,-0.126137,0.00581255,-0.000844896
0.236747,-0.00278969,-9.95181e-05,-6.56739e-05,-4.11995e-05,-7.11203e-06,-2.20612e-06,-5.48927e-07,-2.25608e-07,-1.3472e-07
-2.03607e-09,-2.84497e-08,-7.87366e-08,-4.40346e-08,-5.5749e-07,-1.38358e-06,-1.48226e-05,-7.19243e-06,-9.3501e-05,-9.26018e-05
-0.00410465,-0.323806,-0.631892,-0.578114,0.1885,-0.00926697,-9.13332e-05,-3.7194e-05,-9.88003e-06,-4.70662e-06
-0.000558174,-0.044033,-0.0859284,-0.0786153,0.0256333,-0.00126018,-1.242e-05,-5.05786e-06,-1.34354e-06,-6.40034e-07
6.82295e-18,2.4462e-17,7.08136e-17,3.70163e-17,4.79877e-16,1.18045e-15,1.27295e-14,5.76115e-15,8.01698e-14,7.40368e-14
1.24321e-07,2.93008e-06,8.13615e-06,4.7814e-06,5.76076e-05,0.000143385,0.0015297,0.000794757,0.00965564,0.0105701
2.14627e-09,2.99895e-08,8.29982e-08,4.64179e-08,5.87664e-07,1.45847e-06,1.56249e-05,7.58172e-06,9.85617e-05,9.76138e-05
-0.000146263,-0.0146382,0.17969,-0.189106,-0.00337373,-0.000553362,-7.56184e-05,-1.49991e-05,-3.73821e-06,-1.71504e-06
-0.000734927,-0.0474387,-0.129833,-0.108207,-0.814491,1.01181,-0.0700816,0.00869944,-7.32806e-06,5.39647e-05
0.00960801,0.849205,-0.19791,-0.253726,0.014938,-0.00100052,-0.000110112,-2.23672e-05,-5.65482e-06,-2.60848e-06
1.09848e-07,2.58897e-06,7.18897e-06,4.22477e-06,5.09012e-05,0.000126693,0.00135162,0.000702235,0.00853157,0.00933958
-7.62681e-05,-0.00435347,-0.0122033,-0.00935502,-0.0842004,-0.116787,-0.498562,1.4221,-0.0655324,0.0095256
0.000735499,0.0736095,-0.903589,0.950938,0.0169652,0.00278264,0.000380255,7.54247e-05,1.8798e-05,8.62425e-06
-1.50104,0.0176874,0.000630971,0.00041639,0.000261216,4.50922e-05,1.39874e-05,3.48035e-06,1.43041e-06,8.54161e-07
-5.97789e-16,-1.31364e-15,-3.6158e-15,-1.89046e-15,-2.56404e-14,-6.34436e-14,-6.82864e-13,-3.09121e-13,-4.30131e-12,-3.97221e-12
-2.83263e-11,-3.46594e-10,-9.58689e-10,-5.31503e-10,-6.7883e-09,-1.68396e-08,-1.80526e-07,-8.66917e-08,-1.13844e-06,-1.11376e-06
-0.000513938,-0.0514354,0.631393,-0.664478,-0.0118546,-0.0019444,-0.000265707,-5.27039e-05,-1.31353e-05,-6.02629e-06
-3.14865e-09,-4.39955e-08,-1.21761e-07,-6.80966e-08,-8.62122e-07,-2.13962e-06,-2.29222e-05,-1.11226e-05,-0.000144593,-0.000143203
0.000564076,0.0564533,-0.692989,0.729302,0.0130111,0.00213409,0.000291629,5.78454e-05,1.44167e-05,6.61419e-06
-0.0100764,-0.890608,0.207559,0.266096,-0.0156663,0.0010493,0.00011548,2.34577e-05,5.93051e-06,2.73565e-06
2.57725e-05,0.00147113,0.00412376,0.00316125,0.028453,0.0394647,0.168474,-0.480556,0.0221447,-0.00321889
2.71102e-07,8.99003e-06,2.50672e-05,1.55942e-05,0.000177612,0.000442938,0.00468897,0.00262104,0.0280375,0.035064
-5.63582e-18,-3.11134e-18,-5.15364e-18,-2.70176e-18,-5.83637e-17,-1.5121e-16,-1.60411e-15,-7.27396e-16,-1.0116e-14,-9.34113e-15
-7.8987e-10,-1.15339e-08,-3.19275e-08,-1.79124e-08,-2.26058e-07,-5.61126e-07,-6.00998e-06,-2.92759e-06,-3.79152e-05,-3.773e-05
2.17243e-06,7.20399e-05,0.000200871,0.000124961,0.00142326,0.0035494,0.0375742,0.0210033,0.224673,0.280979
-0.000845068,-0.0545482,-0.149291,-0.124424,-0.936556,1.16345,-0.0805845,0.0100032,-8.4263e-06,6.20522e-05
-0.000282667,-0.0168122,-0.0469317,-0.0369483,-0.317963,-0.263302,0.0492642,-0.0242377,0.000629746,-0.000122637
2.24599e-07,5.29349e-06,1.46988e-05,8.6381e-06,0.000104074,0.00025904,0.00276356,0.00143581,0.0174439,0.019096
0.00443779,0.350087,0.683178,0.625035,-0.203799,0.0100191,9.8746e-05,4.02128e-05,1.06819e-05,5.08863e-06
9.05435e-09,2.13399e-07,5.92559e-07,3.48231e-07,4.19559e-06,1.04428e-05,0.000111409,5.78825e-05,0.000703224,0.000769825
-0.000487418,-0.0487813,0.598812,-0.63019,-0.0112429,-0.00184406,-0.000251997,-4.99843e-05,-1.24575e-05,-5.71533e-06
0.000603147,0.0603635,-0.740989,0.779817,0.0139123,0.0022819,0.000311828,6.18521e-05,1.54153e-05,7.07232e-06
0.00655453,0.517071,1.00904,0.923165,-0.301007,0.014798,0.000145846,5.93935e-05,1.5777e-05,7.5158e-06
0.000253513,0.016364,0.0447861,0.037326,0.280959,-0.349025,0.0241747,-0.00300087,2.52782e-06,-1.86151e-05
-0.000588604,-0.0589081,0.723123,-0.761015,-0.0135769,-0.00222688,-0.00030431,-6.03608e-05,-1.50436e-05,-6.9018e-06
-3.37319e-10,-4.92564e-09,-1.36349e-08,-7.64961e-09,-9.65394e-08,-2.39633e-07,-2.5666e-06,-1.25025e-06,-1.61919e-05,-1.61128e-05
2.7888e-05,0.00159188,0.00446225,0.00342074,0.0307885,0.042704,0.182303,-0.520002,0.0239624,-0.00348311
-0.000647618,-0.0648142,0.795624,-0.837315,-0.0149381,-0.00245015,-0.00033482,-6.64126e-05,-1.65519e-05,-7.59378e-06
0.00589311,0.520864,-0.121389,-0.155624,0.0091623,-0.000613673,-6.75376e-05,-1.3719e-05,-3.4684e-06,-1.59992e-06
0.000669255,0.0398053,0.111118,0.0874805,0.752823,0.623406,-0.11664,0.0573864,-0.00149102,0.000290359
-2.65939e-06,-8.81882e-05,-0.000245898,-0.000152972,-0.0017423,-0.00434503,-0.0459968,-0.0257113,-0.275035,-0.343962
-0.00834487,-0.737563,0.171891,0.22037,-0.0129742,0.000868985,9.56358e-05,1.94266e-05,4.91139e-06,2.26555e-06
